GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SUM_TIME_PLAYED
Lineups,-1626157-1628384-1628404-1629011-1642278-,K. Towns - O. Anunoby - J. Hart - M. Robinson - T. Kolek,1610612752,NYK,1,1,0,1.0,2.0,175.0,140.0,125.0,125.0,50.0,15.0,0.333,0.0,16.7,0.0,1.0,0.667,0.0,0.875,0.875,125.2,140.87,117.39,5,0.643,243,163,1,1,392,111,412,210,366,258,243,331,1,103,1,60,64,74,195,4600
Lineups,-1626157-1628384-1629013-1630540-1642278-,K. Towns - O. Anunoby - L. Shamet - M. McBride - T. Kolek,1610612752,NYK,1,1,0,1.0,2.0,40.0,40.0,102.0,100.0,-62.0,-60.0,0.0,0.0,0.0,0.0,1.0,0.429,0.0,0.2,0.2,122.5,123.85,103.21,5,-0.25,243,163,1,1,341,446,252,467,396,258,396,331,1,379,1,433,451,117,541,6395
Lineups,-1628969-1628973-1630574-1630631-1642885-,M. Bridges - J. Brunson - A. Hukporti - J. Alvarado - M. Diawara,1610612752,NYK,1,1,0,1.0,2.0,102.0,120.0,85.0,100.0,17.0,20.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.4,0.51,121.0,102.86,85.71,5,0.429,243,163,1,1,316,191,252,191,396,258,396,331,378,474,1,355,313,331,339,7000
Lineups,-1628969-1628973-1629013-1630574-1641755-,M. Bridges - J. Brunson - L. Shamet - A. Hukporti - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,2.0,0.0,0.0,166.7,166.7,-166.7,-166.7,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,76.6,91.91,76.6,3,-0.5,243,442,270,442,388,464,509,565,396,258,396,331,1,414,1,447,464,489,554,4700
Lineups,-1628969-1628973-1629013-1630540-1641998-,M. Bridges - J. Brunson - L. Shamet - M. McBride - T. Jemison III,1610612752,NYK,1,1,0,1.0,2.0,60.0,60.0,147.1,140.0,-87.1,-80.0,1.0,0.0,16.7,0.0,0.0,0.0,0.0,0.3,0.3,125.5,128.57,107.14,5,-0.143,243,163,1,1,363,420,467,494,1,258,243,331,441,485,1,408,434,95,532,5600
Lineups,-1628969-1628973-1629011-1629013-1641755-,M. Bridges - J. Brunson - M. Robinson - L. Shamet - K. McCullar Jr.,1610612752,NYK,1,1,0,1.0,2.0,233.3,233.3,120.5,133.3,112.9,100.0,0.667,0.0,33.3,1.0,1.0,1.0,0.0,0.875,0.875,88.4,83.88,69.9,3,0.714,243,163,1,1,379,11,441,41,200,258,24,1,1,1,1,60,64,553,163,5150
Lineups,-1630540-1630631-1631110-1641998-1642359-,M. McBride - J. Alvarado - J. Sochan - T. Jemison III - P. Dadiet,1610612752,NYK,1,0,1,0.0,2.0,50.0,50.0,143.4,140.0,-93.4,-90.0,1.0,1.0,16.7,0.333,1.0,0.5,0.25,0.25,0.25,98.4,99.69,83.08,4,-0.231,243,442,270,442,334,431,467,501,1,151,243,206,1,259,479,416,443,391,540,6500
Lineups,-1628384-1628973-1630574-1642278-1642885-,O. Anunoby - J. Brunson - A. Hukporti - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,2.0,169.2,180.0,204.9,200.0,-35.7,-20.0,1.0,0.0,33.3,0.5,1.0,0.667,0.0,0.7,0.712,109.6,107.46,89.55,5,0.556,243,163,1,1,328,50,538,392,1,258,24,92,1,103,1,120,131,256,262,6700
Lineups,-1628384-1628973-1629013-1630540-1641998-,O. Anunoby - J. Brunson - L. Shamet - M. McBride - T. Jemison III,1610612752,NYK,1,1,0,1.0,2.0,125.0,125.0,125.0,100.0,0.0,25.0,0.5,1.0,20.0,0.0,0.667,0.5,0.25,0.833,0.833,95.2,107.11,89.26,4,0.5,243,163,1,1,348,166,252,174,283,151,161,331,296,259,479,72,79,261,291,6050
Lineups,-1628384-1628973-1630540-1630574-1642359-,O. Anunoby - J. Brunson - M. McBride - A. Hukporti - P. Dadiet,1610612752,NYK,1,0,1,0.0,2.0,80.0,80.0,125.0,125.0,-45.0,-45.0,1.0,2.0,28.6,0.0,1.0,0.5,0.2,0.5,0.5,104.1,104.1,86.75,5,0.44,243,442,270,442,344,364,412,443,1,75,55,331,1,259,429,259,319,312,332,6225
Lineups,-1628384-1628973-1629011-1630631-1642885-,O. Anunoby - J. Brunson - M. Robinson - J. Alvarado - M. Diawara,1610612752,NYK,1,1,0,1.0,2.0,230.8,240.0,82.0,80.0,148.8,160.0,1.0,0.0,33.3,1.0,1.0,1.0,0.0,0.875,0.968,105.2,104.35,86.96,5,1.065,243,163,1,1,319,10,191,9,1,258,24,1,1,1,1,60,47,306,52,6900
Lineups,-1628384-1628973-1629011-1641755-1642885-,O. Anunoby - J. Brunson - M. Robinson - K. McCullar Jr. - M. Diawara,1610612752,NYK,1,1,0,1.0,2.0,140.0,140.0,82.0,80.0,58.0,60.0,0.667,2.0,22.2,0.667,0.75,0.714,0.2,0.583,0.583,116.6,118.03,98.36,5,0.824,243,163,1,1,347,111,191,101,200,75,126,55,237,91,429,207,245,159,122,6100
Lineups,-1628384-1628973-1629011-1629013-1631110-,O. Anunoby - J. Brunson - M. Robinson - L. Shamet - J. Sochan,1610612752,NYK,2,1,1,0.5,2.0,100.0,100.0,143.4,140.0,-43.4,-40.0,0.5,1.0,16.7,0.5,0.0,0.2,0.25,0.5,0.5,100.2,101.57,84.64,4,0.25,140,163,270,351,342,268,467,430,283,151,243,92,441,474,479,259,319,352,415,6380
Lineups,-1628384-1628404-1628973-1629013-1630631-,O. Anunoby - J. Hart - J. Brunson - L. Shamet - J. Alvarado,1610612752,NYK,1,0,1,0.0,2.0,77.3,75.0,125.0,125.0,-47.7,-50.0,1.0,1.0,20.0,0.0,1.0,0.667,0.25,0.5,0.521,101.3,102.86,85.71,4,0.375,243,442,270,442,363,377,412,449,1,151,161,331,1,103,479,259,306,336,360,5600
Lineups,-1628384-1628404-1628969-1630574-1642278-,O. Anunoby - J. Hart - M. Bridges - A. Hukporti - T. Kolek,1610612752,NYK,1,0,1,0.0,2.0,250.0,250.0,208.3,200.0,41.7,50.0,0.5,0.0,33.3,0.0,0.0,0.0,0.0,1.25,1.25,76.4,78.26,65.22,2,0.455,243,442,270,442,392,7,538,111,283,258,24,331,441,485,1,8,8,571,327,4600
Lineups,-1628384-1628404-1628969-1628973-1630540-,O. Anunoby - J. Hart - M. Bridges - J. Brunson - M. McBride,1610612752,NYK,2,2,0,1.0,2.0,150.0,120.0,83.3,83.3,66.7,36.7,0.333,1.0,14.3,1.0,1.0,1.0,0.2,0.75,0.75,108.7,119.55,99.62,5,0.81,140,81,1,1,331,191,206,142,366,151,301,1,1,1,429,98,107,150,124,6625
Lineups,-1628384-1628404-1628969-1629013-1630631-,O. Anunoby - J. Hart - M. Bridges - L. Shamet - J. Alvarado,1610612752,NYK,2,2,0,1.0,2.0,25.8,25.0,33.3,40.0,-7.6,-15.0,0.0,0.0,0.0,0.0,0.4,0.25,0.25,0.0,0.174,99.5,90.63,75.52,4,0.2,140,81,1,1,310,461,97,377,396,258,396,331,412,461,479,447,456,500,428,7150
Lineups,-1628384-1628404-1628969-1629013-1630540-,O. Anunoby - J. Hart - M. Bridges - L. Shamet - M. McBride,1610612752,NYK,5,3,2,0.6,2.0,100.0,100.0,120.0,75.0,-20.0,25.0,0.0,0.0,0.0,0.0,0.5,0.333,0.2,0.625,0.625,106.4,138.26,115.21,5,0.471,50,55,499,341,325,268,184,174,396,258,396,331,378,414,429,165,199,79,319,6770
Lineups,-1628384-1628404-1628969-1630540-1630574-,O. Anunoby - J. Hart - M. Bridges - M. McBride - A. Hukporti,1610612752,NYK,1,1,0,1.0,2.0,50.0,40.0,143.4,140.0,-93.4,-100.0,1.0,0.0,14.3,0.25,1.0,0.5,0.0,0.2,0.2,99.1,111.63,93.02,5,0.053,243,163,1,1,335,446,467,506,1,258,301,270,1,259,1,433,451,210,457,6450
Lineups,-1628384-1628969-1630574-1630631-1642885-,O. Anunoby - M. Bridges - A. Hukporti - J. Alvarado - M. Diawara,1610612752,NYK,1,1,0,1.0,2.0,100.0,100.0,208.3,225.0,-108.3,-125.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.5,0.5,85.0,81.29,67.74,3,-0.091,243,163,1,1,345,268,574,546,1,258,86,331,441,485,1,259,319,561,525,6200
Lineups,-1628384-1628969-1628973-1629013-1631110-,O. Anunoby - M. Bridges - J. Brunson - L. Shamet - J. Sochan,1610612752,NYK,1,0,1,0.0,2.0,125.0,125.0,0.0,0.0,125.0,125.0,0.5,0.0,20.0,0.0,1.0,0.333,0.0,0.625,0.625,102.9,117.55,97.96,4,1.167,243,442,270,442,381,166,1,22,283,258,161,331,1,414,1,165,199,164,37,4900
Lineups,-1628384-1628969-1628973-1629013-1630540-,O. Anunoby - M. Bridges - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,2,1,1,0.5,2.0,147.1,100.0,116.3,114.3,30.8,-14.3,1.0,2.0,20.0,0.5,1.0,0.8,0.143,0.833,0.735,162.6,195.54,162.95,7,0.63,140,163,270,351,378,268,371,373,1,75,161,92,1,66,373,72,120,37,200,5155
Lineups,-1628384-1628969-1628973-1641998-1642278-,O. Anunoby - M. Bridges - J. Brunson - T. Jemison III - T. Kolek,1610612752,NYK,2,1,1,0.5,2.0,206.2,200.0,300.0,150.0,-93.8,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.031,91.1,124.0,103.34,4,0.519,140,163,270,351,391,16,485,111,396,258,396,331,441,485,1,16,23,115,283,4645
Lineups,-1628384-1628969-1630540-1630574-1641755-,O. Anunoby - M. Bridges - M. McBride - A. Hukporti - K. McCullar Jr.,1610612752,NYK,2,0,2,0.0,2.0,105.0,100.0,61.5,50.0,43.6,50.0,0.0,0.0,0.0,0.0,1.0,0.667,0.0,0.333,0.525,117.8,134.47,112.05,5,1.0,140,442,499,442,354,268,108,111,396,258,396,331,1,103,1,384,305,81,56,5890
Lineups,-1628384-1628969-1629011-1629013-1630631-,O. Anunoby - M. Bridges - M. Robinson - L. Shamet - J. Alvarado,1610612752,NYK,1,1,0,1.0,2.0,75.0,75.0,143.4,175.0,-68.4,-100.0,1.0,0.5,20.0,0.0,0.0,0.0,0.5,0.75,0.75,96.9,87.34,72.78,4,-0.2,243,163,1,1,333,377,523,506,1,229,161,331,441,485,559,98,107,534,536,6595
Lineups,-1630574-1641794-1641998-1642278-1642885-,A. Hukporti - D. Jones - T. Jemison III - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,53.2,50.0,-53.2,-50.0,0.0,0.0,0.0,0.5,1.0,0.667,0.0,0.0,0.0,87.7,121.78,101.48,2,1.0,243,163,1,1,470,464,108,449,396,258,396,92,1,103,1,447,464,121,56,2365
Lineups,-1630574-1630631-1631110-1641755-1642278-,A. Hukporti - J. Alvarado - J. Sochan - K. McCullar Jr. - T. Kolek,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,86.2,114.97,95.81,2,-1.0,243,163,1,1,465,464,1,249,396,258,396,331,1,1,559,447,464,182,566,2505
Lineups,-1630574-1630631-1641755-1642359-1642885-,A. Hukporti - J. Alvarado - K. McCullar Jr. - P. Dadiet - M. Diawara,1610612752,NYK,1,0,1,0.0,1.0,100.0,100.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.5,82.3,102.86,85.71,2,3.0,243,442,270,442,440,268,1,41,396,258,396,1,1,1,559,259,319,337,7,3500
Lineups,-1630574-1630631-1641755-1642278-1642359-,A. Hukporti - J. Alvarado - K. McCullar Jr. - T. Kolek - P. Dadiet,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.25,0.0,0.0,0.0,68.6,102.86,85.71,1,0.0,243,163,1,1,488,464,1,249,396,258,396,331,421,461,1,447,464,333,459,2100
Lineups,-1630574-1641755-1641787-1642359-1642885-,A. Hukporti - K. McCullar Jr. - T. Evbuomwan - P. Dadiet - M. Diawara,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.3,82.52,68.77,1,-2.0,243,442,270,442,504,464,1,249,396,258,396,331,441,485,1,447,464,558,583,1745
Lineups,-1630574-1641755-1641787-1642278-1642885-,A. Hukporti - K. McCullar Jr. - T. Evbuomwan - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,150.0,100.0,106.4,100.0,43.6,0.0,1.0,0.0,25.0,0.0,1.0,0.5,0.0,0.75,0.75,76.5,98.63,82.19,3,0.667,243,163,1,1,432,268,252,249,1,258,86,331,1,259,1,98,107,407,181,3650
Lineups,-1630574-1641755-1642278-1642359-1642885-,A. Hukporti - K. McCullar Jr. - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,0,1,0.0,1.0,66.7,66.7,66.7,50.0,0.0,16.7,1.0,1.0,25.0,0.0,1.0,0.667,0.333,0.5,0.5,113.7,132.63,110.53,3,0.6,243,442,270,442,427,394,108,203,1,151,86,331,1,103,530,259,319,86,216,3800
Lineups,-1627824-1630574-1641787-1642278-1642885-,G. Yabusele - A. Hukporti - T. Evbuomwan - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,69.4,66.7,200.0,200.0,-130.6,-133.3,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.532,172.2,176.47,147.06,3,0.0,243,163,1,1,490,394,538,549,396,258,396,331,441,485,530,447,297,53,459,2040
Lineups,-1627824-1628404-1628969-1628973-1630574-,G. Yabusele - J. Hart - M. Bridges - J. Brunson - A. Hukporti,1610612752,NYK,1,1,0,1.0,1.0,200.0,200.0,227.3,200.0,-27.3,0.0,0.5,0.0,25.0,1.0,0.0,1.0,0.0,0.667,0.667,71.2,75.79,63.16,2,0.385,243,163,1,1,427,16,538,249,283,258,86,1,441,1,1,134,156,577,357,3800
Lineups,-1627824-1628404-1628969-1628973-1642278-,G. Yabusele - J. Hart - M. Bridges - J. Brunson - T. Kolek,1610612752,NYK,1,1,0,1.0,1.0,145.3,166.7,66.7,66.7,78.7,100.0,1.0,0.0,40.0,0.0,1.0,0.667,0.0,0.667,0.727,114.5,106.67,88.89,3,1.0,243,163,1,1,415,64,158,41,1,258,12,331,1,103,1,134,124,267,56,4050
Lineups,-1627824-1628404-1630540-1642278-1642885-,G. Yabusele - J. Hart - M. McBride - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,159.6,150.0,-159.6,-150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.3,99.31,82.76,1,-1.0,243,163,1,1,487,464,485,558,396,258,396,331,441,485,1,447,464,396,566,2175
Lineups,-1627824-1629013-1630540-1630574-1642359-,G. Yabusele - L. Shamet - M. McBride - A. Hukporti - P. Dadiet,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.667,0.0,0.0,0.0,108.0,108.0,90.0,2,0.5,243,163,1,1,491,464,1,249,396,258,396,92,1,103,1,447,464,251,291,2000
Lineups,-1627824-1628969-1628973-1630540-1630574-,G. Yabusele - M. Bridges - J. Brunson - M. McBride - A. Hukporti,1610612752,NYK,1,1,0,1.0,1.0,166.7,166.7,0.0,0.0,166.7,166.7,0.5,0.0,25.0,0.0,1.0,0.667,0.0,0.833,0.833,93.5,112.21,93.51,3,1.167,243,163,1,1,425,64,1,8,283,258,86,331,1,103,1,72,79,203,37,3850
Lineups,-1627824-1628969-1628973-1641998-1642885-,G. Yabusele - M. Bridges - J. Brunson - T. Jemison III - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,100.0,100.0,-100.0,-100.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,86.0,85.97,71.64,2,2.0,243,163,1,1,444,464,252,506,396,258,396,1,441,1,585,447,464,541,15,3350
Lineups,-1627824-1630540-1630574-1641755-1642278-,G. Yabusele - M. McBride - A. Hukporti - K. McCullar Jr. - T. Kolek,1610612752,NYK,1,1,0,1.0,1.0,100.0,100.0,145.3,166.7,-45.3,-66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,124.3,114.29,95.24,2,0.0,243,163,1,1,448,268,509,476,396,258,396,331,441,485,559,16,27,187,459,3150
Lineups,-1627824-1628384-1628973-1629013-1630540-,G. Yabusele - O. Anunoby - J. Brunson - L. Shamet - M. McBride,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,75.8,113.68,94.74,1,1.0,243,163,1,1,497,464,1,249,396,258,396,331,1,259,1,447,464,189,56,1900
Lineups,-1627824-1628384-1628973-1630540-1630574-,G. Yabusele - O. Anunoby - J. Brunson - M. McBride - A. Hukporti,1610612752,NYK,1,0,1,0.0,1.0,227.3,100.0,0.0,0.0,227.3,100.0,0.0,0.0,0.0,0.5,1.0,0.667,0.0,0.0,0.532,79.6,127.06,105.88,2,1.667,243,442,270,442,506,268,1,41,396,258,396,92,1,103,1,447,297,101,25,1700
Lineups,-1627824-1628384-1628973-1630540-1641755-,G. Yabusele - O. Anunoby - J. Brunson - M. McBride - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,138.9,133.3,-138.9,-133.3,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,125.5,128.57,107.14,2,-0.5,243,442,270,442,456,464,441,549,396,258,396,331,1,1,585,447,464,94,554,2800
Lineups,-1627824-1628384-1628973-1629011-1642278-,G. Yabusele - O. Anunoby - J. Brunson - M. Robinson - T. Kolek,1610612752,NYK,1,0,1,0.0,1.0,133.3,133.3,166.7,166.7,-33.3,-33.3,0.0,0.0,0.0,1.0,0.0,0.333,0.333,0.667,0.667,102.9,102.86,85.71,3,0.25,243,442,270,442,410,134,509,417,396,258,396,1,441,414,530,134,156,335,415,4200
Lineups,-1627824-1628384-1628969-1628973-1641755-,G. Yabusele - O. Anunoby - M. Bridges - J. Brunson - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,48.0,96.0,80.0,1,-1.0,243,442,270,442,511,464,1,249,396,258,396,331,1,1,1,447,464,444,566,1500
Lineups,-1627824-1628384-1628969-1628973-1629013-,G. Yabusele - O. Anunoby - M. Bridges - J. Brunson - L. Shamet,1610612752,NYK,1,1,0,1.0,1.0,100.0,100.0,173.6,166.7,-73.6,-66.7,1.0,1.0,33.3,0.0,0.0,0.0,0.5,1.0,1.0,175.7,180.0,150.0,2,0.25,243,163,1,1,491,268,509,476,1,151,24,331,441,485,559,16,27,49,415,2000
Lineups,-1627824-1628384-1628969-1630540-1641755-,G. Yabusele - O. Anunoby - M. Bridges - M. McBride - K. McCullar Jr.,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,200.0,200.0,-200.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,120.0,160.0,133.33,2,-0.2,243,442,270,442,500,464,538,572,396,258,396,331,441,485,559,447,464,61,536,1800
Lineups,-1630631-1631110-1641755-1641998-1642359-,J. Alvarado - J. Sochan - K. McCullar Jr. - T. Jemison III - P. Dadiet,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,69.4,66.7,-69.4,-66.7,0.0,0.0,0.0,0.0,0.667,0.4,0.0,0.0,0.0,90.1,110.77,92.31,3,3.0,243,442,270,442,421,464,158,476,396,258,396,331,296,394,1,447,464,217,7,3900
Lineups,-1630631-1641755-1641794-1641998-1642359-,J. Alvarado - K. McCullar Jr. - D. Jones - T. Jemison III - P. Dadiet,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,227.3,200.0,-227.3,-200.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,77.3,82.29,68.57,1,-5.0,243,442,270,442,503,464,538,572,396,258,396,92,441,259,1,447,464,559,592,1750
Lineups,-203903-1630574-1631110-1642278-1642885-,J. Clarkson - A. Hukporti - J. Sochan - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,104.2,100.0,-104.2,-100.0,0.0,0.0,0.0,1.0,1.0,1.0,0.667,0.0,0.0,103.3,105.37,87.8,3,-2.0,243,163,1,1,414,464,252,506,396,258,396,1,1,1,579,447,464,287,583,4100
Lineups,-203903-1627824-1628973-1641998-1642278-,J. Clarkson - G. Yabusele - J. Brunson - T. Jemison III - T. Kolek,1610612752,NYK,1,1,0,1.0,1.0,87.2,75.0,233.3,233.3,-146.1,-158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.436,109.1,118.59,98.82,4,0.087,243,163,1,1,408,377,576,562,396,258,396,331,441,485,1,384,372,156,452,4250
Lineups,-203903-1627824-1628404-1629013-1630540-,J. Clarkson - G. Yabusele - J. Hart - L. Shamet - M. McBride,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,250.0,250.0,-250.0,-250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,128.0,106.67,2,-0.364,243,163,1,1,479,464,579,586,396,258,396,331,441,485,1,447,464,96,550,2250
Lineups,-203903-1627824-1628969-1630540-1642278-,J. Clarkson - G. Yabusele - M. Bridges - M. McBride - T. Kolek,1610612752,NYK,1,1,0,1.0,1.0,250.0,250.0,0.0,0.0,250.0,250.0,0.5,0.0,20.0,1.0,1.0,1.0,0.0,0.625,0.625,72.9,72.91,60.76,2,6.0,243,163,1,1,420,7,1,3,283,258,161,1,1,1,1,165,199,583,3,3950
Lineups,-203903-1627824-1628384-1628969-1642278-,J. Clarkson - G. Yabusele - O. Anunoby - M. Bridges - T. Kolek,1610612752,NYK,2,2,0,1.0,1.0,106.4,40.0,75.0,75.0,31.4,-35.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.532,98.3,150.52,125.44,5,0.9,140,81,1,1,405,446,184,423,396,258,396,331,237,259,1,447,297,66,105,4305
Lineups,-203903-1627824-1628384-1629011-1630540-,J. Clarkson - G. Yabusele - O. Anunoby - M. Robinson - M. McBride,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,104.2,100.0,-104.2,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.6,100.0,83.33,2,1.5,243,442,270,442,434,464,252,506,396,258,396,331,441,485,1,447,464,385,28,3600
Lineups,-203903-1627824-1641787-1642278-1642885-,J. Clarkson - G. Yabusele - T. Evbuomwan - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,144.9,200.0,-144.9,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.3,123.08,102.56,1,6.0,243,163,1,1,502,464,538,572,396,258,396,331,441,485,1,447,464,119,3,1755
Lineups,-203903-1627824-1642278-1642359-1642885-,J. Clarkson - G. Yabusele - T. Kolek - P. Dadiet - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,69.4,100.0,-69.4,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,115.2,94.43,78.69,2,1.0,243,163,1,1,450,464,252,506,396,258,396,331,441,485,559,447,464,464,56,3050
Lineups,-203903-1630631-1631110-1642278-1642359-,J. Clarkson - J. Alvarado - J. Sochan - T. Kolek - P. Dadiet,1610612752,NYK,1,1,0,1.0,1.0,150.0,150.0,300.0,150.0,-150.0,0.0,1.0,0.0,33.3,0.0,0.0,0.0,0.0,0.75,0.75,105.4,140.49,117.07,2,0.375,243,163,1,1,489,90,485,249,1,258,24,331,441,485,1,98,107,76,360,2050
Lineups,-203903-1628973-1641755-1641998-1642278-,J. Clarkson - J. Brunson - K. McCullar Jr. - T. Jemison III - T. Kolek,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,138.9,133.3,-138.9,-133.3,0.0,0.0,0.0,0.6,0.25,0.444,0.0,0.0,0.0,79.0,80.9,67.42,2,8.0,243,442,270,442,397,464,441,549,396,258,396,75,434,373,1,447,464,563,1,4450
Lineups,-203903-1628973-1629011-1629013-1630631-,J. Clarkson - J. Brunson - M. Robinson - L. Shamet - J. Alvarado,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,100.0,100.0,-100.0,-100.0,0.0,0.0,0.0,0.333,0.5,0.4,0.0,0.0,0.0,87.1,108.93,90.77,3,-0.333,243,442,270,442,445,464,252,506,396,258,396,206,378,394,1,447,464,237,547,3305
Lineups,-203903-1628973-1629011-1630540-1642885-,J. Clarkson - J. Brunson - M. Robinson - M. McBride - M. Diawara,1610612752,NYK,2,0,2,0.0,1.0,82.0,66.7,0.0,0.0,82.0,66.7,0.0,0.0,0.0,1.0,0.0,1.0,0.333,0.5,0.41,127.0,147.69,123.08,3,-0.333,140,442,499,442,495,394,1,85,396,258,396,1,441,1,530,259,386,68,547,1950
Lineups,-203903-1628404-1629013-1642278-1642885-,J. Clarkson - J. Hart - L. Shamet - T. Kolek - M. Diawara,1610612752,NYK,1,1,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,96.0,128.0,106.67,2,1.0,243,163,1,1,479,464,1,249,396,258,396,331,1,414,1,447,464,96,56,2250
Lineups,-203903-1628404-1628969-1630574-1642359-,J. Clarkson - J. Hart - M. Bridges - A. Hukporti - P. Dadiet,1610612752,NYK,1,0,1,0.0,1.0,0.0,0.0,212.8,200.0,-212.8,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.3,98.18,81.82,1,-0.571,243,442,270,442,484,464,538,572,396,258,396,331,441,485,1,447,464,412,560,2200
Lineups,-203903-1628404-1628969-1629013-1642278-,J. Clarkson - J. Hart - M. Bridges - L. Shamet - T. Kolek,1610612752,NYK,1,1,0,1.0,1.0,200.0,100.0,200.0,200.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,64.0,96.0,80.0,2,0.4,243,163,1,1,479,268,538,506,396,258,396,331,441,485,1,16,27,438,352,2250
Lineups,-203903-1626157-1627824-1628404-1628973-,J. Clarkson - K. Towns - G. Yabusele - J. Hart - J. Brunson,1610612752,NYK,1,1,0,1.0,1.0,123.0,150.0,100.0,100.0,23.0,50.0,0.0,0.0,0.0,0.0,0.5,0.333,0.0,0.5,0.615,163.9,147.69,123.08,2,0.75,243,163,1,1,495,90,252,111,396,258,396,331,378,414,1,259,212,68,143,1950
